id,movie_title,overview,director,actor_1,actor_2,actor_3,genres,popularity,year,vote_average,vote_count,describe
506217.0,dhara 302,"Dhara 302 is a story about a young lad Veer Singh who accidentally walks on the path of crime from the age of 12. Circumstances force him to continue walking on this path and he ends up becoming a bigger criminal. However, his lady loves Kalpana makes him choose the right path. But does he manage to live a happy life? Will the society accept a person with a criminal past? All such questions are answered through the storyline.",Jitender Singh Narukal,Rufy Khan,Dipti Dhotre,Gulshan Pandey,Drama,0.6,2016,4.0,1.0,Rufy Khan Dipti Dhotre Gulshan Pandey Jitender Singh Narukal Drama 0.6
370870.0,aligarh,"Set in the city of Uttar Pradesh and based on true events, the plot revolves around Dr Shrinivas Ramchandra Siras who taught Marathi at Aligarh Muslim University. He was sacked from his position of Reader and Chair of Modern Indian Languages, on charges of homosexuality. A sting operation was conducted by a TV channel which showed him in an embrace with a rickshaw puller, at his house inside the campus.",Hansal Mehta,Manoj Bajpayee,Rajkummar Rao,unknown,Drama,2.222,2016,6.9,39.0,Manoj Bajpayee Rajkummar Rao unknown Hansal Mehta Drama 2.222
415106.0,bollywood diaries,The passionate journey of three Bollywood fanatics who wish to make it big in the industry.,K.D. Satyam,Raima Sen,Ashish Vidyarthi,Salim Diwan,Drama,0.6,2016,,,Raima Sen Ashish Vidyarthi Salim Diwan K.D. Satyam Drama 0.6
427905.0,love shagun,"J.D., a young man is at an important stage in his life of choosing a life partner.Looking like a plain situation which all youngsters go through, JD is accompanied by an unusual combination of problems, one of a persistent pressure of marriage from his mother and second of the astrological predictions surrounding them. Caught in a fix, JD fights the battle with his three friends, Sandy, Sumit and Deepak who have their own definitions of love. All three friends try different solutions to get JD's life sorted and plan to find a girl for him whom he can divorce. JD in the middle follows all the tricks and plans and ends up meeting Tia, a modern and independent girl who follows her own mind. But much to their surprise, the story unfolds differently and JD finds himself in a larger soup than he had imagined. Between following his mother or his heart, JD is caught in a problem that does not seem to solve.",Sandesh Nayak,Anuj Sachdeva,Nidhi Subbaiah,Manit Joura,Comedy Romance,0.6,2016,7.0,4.0,Anuj Sachdeva Nidhi Subbaiah Manit Joura Sandesh Nayak Comedy Romance 0.6
384344.0,tere bin laden: dead or alive,A Bollywood director's plan to use an Osama Bin Laden look-alike in an upcoming film runs afoul of a Taliban arms dealer's desire to show that the terrorist is still alive.,Abhishek Sharma,Manish Paul,Sikander Kher,Pradhuman Singh,Comedy,1.352,2016,5.2,8.0,Manish Paul Sikander Kher Pradhuman Singh Abhishek Sharma Comedy 1.352
455272.0,zubaan,"A young boy wants to become a big shot but after seeing the bad things involved he instead chooses to pursue his passion that is singing, similar to his father.",Mozez Singh,Vicky Kaushal,Sarah Jane Dias,Raghav Chanana,Drama Music,1.027,2016,7.0,3.0,Vicky Kaushal Sarah Jane Dias Raghav Chanana Mozez Singh Drama Music 1.027
375199.0,jai gangaajal,"The film features SP Abha Mathur who is appointed the first female SP of Bankipur district, Bihar. She then goes against the Local MLA of Bankipur and henchmen of Lakhisarai district.",Prakash Jha,Priyanka Chopra,Anuj Aggarwal,Prakash Jha,Drama Action,1.463,2016,4.6,9.0,Priyanka Chopra Anuj Aggarwal Prakash Jha Prakash Jha Drama Action 1.463
410556.0,global baba,"A conman finds refuge in becoming a baba and carries out his various criminal activities under the guise. A policeman, a journalist and politicians get entangled in his Web of deceit.",Manoj Sidheshwari Tewari,Abhimanyu Singh,Sandeepa Dhar,Ravi Kishan,Thriller,0.973,2016,3.7,3.0,Abhimanyu Singh Sandeepa Dhar Ravi Kishan Manoj Sidheshwari Tewari Thriller 0.973
395339.0,teraa surroor,"Tara Wadia (Farah Karimaee), a singer and girlfriend of a gangster Raghu (Himesh Reshammiya) lives with her mother (Shernaz Patel). She goes to Dublin where she gets detained after being caught with drugs. Tara calls Raghua for help now Raghu must help her and find Anirudh Brahman, the stranger who met Tara on Facebook and invited her to Ireland.",Shawn Arranha,Himesh Reshammiya,Farah Karimi,Monica Dogra,Romance Action Drama,1.4,2016,6.3,2.0,Himesh Reshammiya Farah Karimi Monica Dogra Shawn Arranha Romance Action Drama 1.4
374173.0,kapoor & sons,"Two brothers return home to visit their ailing grandfather to discover ongoing family problems, emotions get intensified when a girl causes a rift between both of them.",Shakun Batra,Sidharth Malhotra,Alia Bhatt,Fawad Khan,Drama Romance Comedy,7.352,2016,7.0,126.0,Sidharth Malhotra Alia Bhatt Fawad Khan Shakun Batra Drama Romance Comedy 7.352
376873.0,rocky handsome,A vengeful man embarks on a murderous rampage after the kidnapping of a 7-year-old girl.,Nishikant Kamat,John Abraham,Shruti Haasan,Nathalia Kaur,Action Thriller,4.984,2016,6.3,54.0,John Abraham Shruti Haasan Nathalia Kaur Nishikant Kamat Action Thriller 4.984
391774.0,love games,A pair of nymphomaniacs compete in seducing couples to sleep with them.,Vikram Bhatt,Patralekha,Tara Alisha Berry,Gaurav Arora,Romance Thriller,1.4,2016,5.3,9.0,Patralekha Tara Alisha Berry Gaurav Arora Vikram Bhatt Romance Thriller 1.4
405925.0,the blueberry hunt,"The film centers on a recluse known as ""Colonel"" and the final five days when Colonel's plantation of a high potency variant of marijuana gets ready for harvest.",Anup Kurien,Naseeruddin Shah,Vipin Sharma,Vinay Forrt,Thriller,0.639,2016,7.0,1.0,Naseeruddin Shah Vipin Sharma Vinay Forrt Anup Kurien Thriller 0.639
392390.0,kaafiron ki namaaz,"'Kaafiron Ki Namaaz' is about a recently court martialed army officer, a writer and a musician who confess their most personal secrets to each other on a rainy Christmas Eve somewhere in Srinagar, Kashmir. What begins as a dramatic discussion between the army officer and the writer in an old, abandoned hotel soon turns into a chilling meeting raising some pertinent issues. Meanwhile, the writer's camera assistant stands as a mute spectator and records everything on his camera.",Ram Ramesh Sharma,Alok Chaturvedi,Joydip Mukhopadhyay,Megh Pant,Drama Thriller,0.6,2016,5.5,3.0,Alok Chaturvedi Joydip Mukhopadhyay Megh Pant Ram Ramesh Sharma Drama Thriller 0.6
377985.0,fan,"A man who bears a striking resemblance to a renowned movie star becomes an obsessive fan, but when his fierce love is spurned by the star, he decides to destroy the star's life and reputation.",Maneesh Sharma,Shah Rukh Khan,Waluscha de Sousa,Sayani Gupta,Action Drama Thriller,7.167,2016,6.4,199.0,Shah Rukh Khan Waluscha de Sousa Sayani Gupta Maneesh Sharma Action Drama Thriller 7.167
361249.0,nil battey sannata,"Behind the magnificent Taj Mahal lies a cluster of dingy homes where Chanda (35), a domestic help, lives with her 14-year-old daughter Appu. Chanda aspires and dreams that her daughter will study and embrace a better fate. When Appu tells her she wants to quit school and become a maid like her, Chanda takes a strong decision: she will herself go back to school, and even join the class of her daughter.",Ashwini Iyer Tiwari,Swara Bhaskar,Ratna Pathak,Pankaj Tripathi,Drama Family,3.652,2016,7.5,33.0,Swara Bhaskar Ratna Pathak Pankaj Tripathi Ashwini Iyer Tiwari Drama Family 3.652
393423.0,laal rang,"The lives and friendship of two men involved in blood theft and trading are affected by greed, girlfriends, cops and an unexpected death.",Syed Ahmad Afzal,Randeep Hooda,Akshay Oberoi,Rajneesh Duggal,Comedy Crime Drama Thriller,1.185,2016,6.0,10.0,Randeep Hooda Akshay Oberoi Rajneesh Duggal Syed Ahmad Afzal Comedy Crime Drama Thriller 1.185
394078.0,santa banta pvt ltd,Two friends and their sweet and endearing misadventures and one of these misadventures sees them land in the middle of a kidnapping investigation.,Akashdeep Sabir,Vir Das,Boman Irani,Ram Kapoor,Action Comedy,1.404,2016,3.8,6.0,Vir Das Boman Irani Ram Kapoor Akashdeep Sabir Action Comedy 1.404
302309.0,baaghi,"Growing up in Mumbai, Surya is in awe of a powerful local gangster and helps out his gang. Soon, he enters into a life of crime where there is no turning back.",Sabbir Khan,Tiger Shroff,Shraddha Kapoor,Sudheer Babu,Romance Crime,0.84,2016,4.5,2.0,Tiger Shroff Shraddha Kapoor Sudheer Babu Sabbir Khan Romance Crime 0.84
393430.0,shortcut safari,"Shortcut Safari' is about adventures of a group of 7 urban children, between ages 10 to 14 years, who get stuck in a deep, dense forest while returning from a day long trip organised by the Nature Club of their School.",Amitabha Singh,Jimmy Shergill,Aashi Rawal,Sharvil Patel,Drama Adventure,0.84,2016,5.0,1.0,Jimmy Shergill Aashi Rawal Sharvil Patel Amitabha Singh Drama Adventure 0.84
396389.0,one night stand,The story is about Urvil Raisingh and Celina who meet at an event and a memorable night later. Returning back home they continue with their lives. The memories of Celina haunt Urvil. What happens next forms the crux of the unfolding drama. One Night Stand explores the hypocritical world we live in. What is it that Urvil wants?,Jasmine Moses D'Souza,Sunny Leone,Tanuj Virwani,Nyra Banerjee,Drama Romance,1.232,2016,4.6,14.0,Sunny Leone Tanuj Virwani Nyra Banerjee Jasmine Moses D'Souza Drama Romance 1.232
46426.0,traffic,"Silsila is the ""manager"" of one traffic signal, that is he collects the ""hafta"" (protection tax) from each signal squatter plying his trade. There's Tsunami, a little scavenger boy, there's Rani - a Gujrati girl selling ethnic clothes on the sidewalk, and there's Dominic - a drug addict and the prostitute who feels for him...",Rajesh Pillai,Manoj Bajpayee,Jimmy Sheirgill,Divya Dutta,Drama,1.145,2016,7.0,7.0,Manoj Bajpayee Jimmy Sheirgill Divya Dutta Rajesh Pillai Drama 1.145
392222.0,1920: london,"Shivangi (Meera Chopra) lives in London with her husband Veer Singh. One day, he receives a gift from Rajasthan. From then, strange things happen with Veer and his condition deteriorates.",Tinu Suresh Desai,Sharman Joshi,Meera Chopra,Vishal Karwal,Horror,2.4,2016,4.5,39.0,Sharman Joshi Meera Chopra Vishal Karwal Tinu Suresh Desai Horror 2.4
391778.0,azhar,"The famous and idolized Indian cricketer Mohammad Azharuddin, known as Azhar, faces in court those who accuse him of match-fixing in exchange for large sums of money during the national team's tour of South Africa.",Tony D'Souza,Emraan Hashmi,Nargis Fakhri,Prachi Desai,Drama,3.297,2016,5.9,27.0,Emraan Hashmi Nargis Fakhri Prachi Desai Tony D'Souza Drama 3.297
394034.0,buddha in a traffic jam,"Vikram is a happy-go-lucky management student from a top Business School of India. He becomes an overnight sensation after a successful internet campaign against the radical fundamentalism of moral policing in India. This prompts his university teacher - Professor Ranjan Batki, to throw him a challenge for yet another internet campaign that would help raise money via a non-profit Pottery Club for poor people living in Maoists areas of India. Little does Vikram know that he is about to become a part of a plot that would risk his life and the nation. He gets entangled between two corrupt facets of India - Socialism and Capitalism, both of which are deeply rooted in India. It's a story inspired from true life incidents of Underbelly India.",Vivek Agnihotri,Arunoday Singh,Mahie Gill,Anchal Dwivedi,Thriller Crime,1.426,2016,7.0,5.0,Arunoday Singh Mahie Gill Anchal Dwivedi Vivek Agnihotri Thriller Crime 1.426
430118.0,khel toh ab shuru hoga,"Khel Toh Ab Shuru Hoga is a 2016 Bollywood action film directed by Kunal Singh and produced by Mahesh Narula. The film’s story is about a bank robbery in which actor Ruslaan Mumtaz plays the role of a bank security guard, who ultimately robs the bank.",Kunal V Singh,Ruslaan Mumtaz,Devshi Khanduri,unknown,Thriller,0.6,2016,4.0,1.0,Ruslaan Mumtaz Devshi Khanduri unknown Kunal V Singh Thriller 0.6
397367.0,dear dad,"Dear Dad is a bittersweet coming of age story; involving a father-son duo – 14 year old Shivam, and his 45 year old dad Nitin Swaminathan. The father-son duo embarks on an impromptu road trip from their home, in Delhi, to Mussorie (Uttarakhand), where Shivam attends boarding school. Unexpected confessions, weird strangers, accidental meetings, a drunken escapade and singing in the rain – all these add up to a complicated and sweet tale.",Tanuj Bhramar,Arvind Swamy,Himanshu Sharma,Ekavali Khanna,Drama Family,1.61,2016,7.2,6.0,Arvind Swamy Himanshu Sharma Ekavali Khanna Tanuj Bhramar Drama Family 1.61
621003.0,kaptaan,"In an 18th century setting, a Naga sadhu in India sets out on a journey across Bundelkhand to seek revenge for an injustice committed in the past.",Mandeep Kumar,Gippy Grewal,Karishma Kotak,Rishaan Dutta,Drama Action,2.386,2016,7.3,12.0,Gippy Grewal Karishma Kotak Rishaan Dutta Mandeep Kumar Drama Action 2.386
393421.0,sarbjit,"Biopic of Sarabjit Singh, a farmer residing at Bhikiwind, Punjab, near the Indo-Pak border, crossed the border after having a couple of drinks. However, he was mistaken to be an Indian spy and was sentenced to capital punishment. The movie is about the Journey of a woman (Aishwarya Rai) who fights for 23 years to clear her brother's name after he is posthumously accused of terrorism.",Omung Kumar,Aishwarya Rai,Randeep Hooda,Richa Chadha,Drama,2.391,2016,8.0,25.0,Aishwarya Rai Randeep Hooda Richa Chadha Omung Kumar Drama 2.391
399068.0,phobia,"If you're not safe at home, and you're not safe outside, what do you do? Where do you go? Is it possible to face your fears? Find out in the spookiest psychological thriller of the year, Phobia, starring Radhika Apte.",Pawan Kripalani,Radhika Apte,Satyadeep Misra,unknown,Drama Mystery Thriller,2.755,2016,7.1,26.0,Radhika Apte Satyadeep Misra unknown Pawan Kripalani Drama Mystery Thriller 2.755
399459.0,veerappan,"The journey of the world's most notorious sandalwood and ivory smuggler, Veerappan who was finally captured on October 18, 2004.",Ram Gopal Varma,Sandeep Bharadwaj,Lisa Ray,Sachiin Joshi,Action Crime,2.177,2016,5.9,5.0,Sandeep Bharadwaj Lisa Ray Sachiin Joshi Ram Gopal Varma Action Crime 2.177
501691.0,fredrick,"19 years ago, a 16-year-old boy faces the torment of his father due to his unusual bonding with another boy of his age. This leads to some unfortunate consequences and one realizes them as the story moves 19 years later, when an anonymous human trafficker Fredrick creates havoc in Mussoorie. Vikram, a suspended cop and his wife Amrita land in Mussoorie - only to be caught in this nexus, when Vikram's sister goes missing. But all this doesn't seem as simple as it just to read: Who's Fredrick, how will Vikram find him out and save everyone, how will he find his sister and what ends this journey filled with thrills, fights, and battles, forms the crux of this psychological thriller.",Rajesh Butalia,Prashant Narayanan,Avinash Dhyani,unknown,Action Thriller,0.627,2016,7.0,1.0,Prashant Narayanan Avinash Dhyani unknown Rajesh Butalia Action Thriller 0.627
